Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2002-03,22,SEA,NBA,PF,67,60,1365,1.7,3.7,.471,0.0,0.0,,1.7,3.7,.471,2.1,4.1,.519,4.4,7.3,11.7,0.9,1.0,0.3,1.4,4.6,5.6
2003-04,23,SEA,NBA,PF,75,27,1280,1.9,4.6,.406,0.0,0.1,.000,1.9,4.6,.414,2.3,4.2,.561,4.4,7.1,11.5,0.9,1.5,0.3,1.8,5.0,6.1
2004-05,24,SEA,NBA,PF,79,79,1881,2.5,5.3,.476,0.0,0.0,.000,2.5,5.2,.480,2.4,4.5,.534,4.9,9.2,14.1,1.1,1.1,0.3,2.0,3.9,7.4
2005-06,25,TOT,NBA,PF,67,25,1393,3.4,6.9,.489,0.0,0.0,.000,3.4,6.9,.491,3.0,5.6,.530,4.4,8.6,13.0,1.0,1.0,0.3,2.2,4.3,9.7
2005-06,25,SEA,NBA,PF,41,23,788,4.0,7.9,.509,0.0,0.0,.000,4.0,7.9,.512,3.0,5.5,.550,5.2,7.4,12.6,1.1,1.1,0.2,1.9,4.3,11.1
2005-06,25,DEN,NBA,PF,26,2,605,2.6,5.7,.453,0.0,0.0,,2.6,5.7,.453,2.9,5.8,.505,3.4,10.1,13.4,0.9,1.0,0.3,2.6,4.2,8.0
2006-07,26,DEN,NBA,PF,66,11,1127,3.7,6.9,.544,0.0,0.0,,3.7,6.9,.544,2.9,5.8,.497,5.0,9.7,14.7,1.4,1.3,0.5,3.0,4.6,10.4
2007-08,27,PHI,NBA,PF,81,61,1879,2.9,6.6,.439,0.0,0.0,1.000,2.9,6.6,.438,2.3,4.9,.467,4.3,7.4,11.7,1.2,1.6,0.2,2.1,4.1,8.1
2008-09,28,PHI,NBA,PF,79,7,1137,2.5,5.6,.444,0.0,0.0,.000,2.5,5.6,.446,3.3,5.5,.594,4.3,7.2,11.4,0.8,1.3,0.3,2.2,5.1,8.3
2009-10,29,TOR,NBA,PF,28,1,311,3.9,8.0,.493,0.0,0.0,,3.9,8.0,.493,3.1,6.9,.450,3.5,8.7,12.2,0.9,1.6,0.5,2.5,5.1,11.0
2010-11,30,TOR,NBA,PF,30,18,798,1.9,4.6,.408,0.0,0.0,.000,1.9,4.6,.412,2.2,4.0,.545,5.4,10.2,15.6,1.7,1.3,0.3,1.8,4.0,6.0
2011-12,31,LAC,NBA,PF,56,0,771,1.6,3.4,.472,0.0,0.0,,1.6,3.4,.472,1.7,3.3,.507,4.7,8.0,12.7,0.8,1.4,0.3,2.1,5.5,4.9
2012-13,32,BRK,NBA,PF,80,56,1967,2.3,4.8,.479,0.0,0.0,,2.3,4.8,.479,2.1,4.1,.509,4.8,11.5,16.3,0.8,1.4,0.2,2.0,3.6,6.6
2013-14,33,TOT,NBA,PF,54,20,899,2.8,6.0,.473,0.0,0.0,,2.8,6.0,.473,2.9,5.2,.554,4.6,8.8,13.4,0.8,1.5,0.1,2.3,4.8,8.6
2013-14,33,BRK,NBA,PF,30,6,399,2.1,5.3,.390,0.0,0.0,,2.1,5.3,.390,3.2,5.9,.538,4.8,8.7,13.4,0.5,1.2,0.2,2.5,4.9,7.3
2013-14,33,SAC,NBA,PF,24,14,500,3.5,6.6,.527,0.0,0.0,,3.5,6.6,.527,2.7,4.7,.569,4.5,8.9,13.3,1.2,1.7,0.1,2.2,4.7,9.6
2014-15,34,SAC,NBA,PF,47,7,764,2.7,6.5,.423,0.0,0.1,.000,2.7,6.4,.430,2.8,4.6,.619,4.6,9.5,14.1,1.5,1.0,0.2,2.1,4.3,8.3
