Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
2000-01,20,IOWA,35,1220,155,326,1,1,218,346,,416,55,31,21,138,108,529,.475,1.000,.630,34.9,15.1,11.9,1.6
2001-02,21,IOWA,34,1156,169,341,0,1,187,302,,378,44,54,17,93,101,525,.496,.000,.619,34.0,15.4,11.1,1.3
