Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
Career,,,NBA,,47,1613,,53%,30%,16%,1%,-5.3,-4.5,59,43,22,36,0,16,0,559,131,33,42
3 seasons,,HOU,NBA,,20,828,,50%,23%,26%,1%,-3.9,-4.1,32,21,12,21,0,7,0,326,63,14,22
3 seasons,,ORL,NBA,,15,664,,63%,30%,6%,,-7.9,-5.9,22,18,7,14,0,7,0,202,65,19,18
1 season,,ATL,NBA,,6,90,,19%,81%,,,-12.0,-9.8,5,3,2,1,0,2,0,15,3,0,2
1 season,,SAS,NBA,,6,31,,,75%,5%,20%,+36.1,+29.6,0,1,1,0,0,0,0,16,0,0,0
