Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
1997-98,18,TOR,NBA,SF,64,1179,17.4,.505,.103,.279,9.6,16.2,12.8,14.0,2.2,3.6,12.9,19.1,,1.3,0.7,2.0,.081,,-0.5,0.0,-0.5,0.5
1998-99,19,TOR,NBA,SF,49,1106,20.6,.504,.091,.408,12.4,16.7,14.6,19.1,2.5,4.5,15.0,21.9,,1.8,1.4,3.3,.143,,1.8,2.2,4.0,1.7
1999-00,20,TOR,NBA,SF,79,2462,20.0,.509,.064,.385,8.3,14.7,11.4,18.8,1.9,4.3,11.8,24.3,,3.7,2.9,6.6,.129,,1.3,1.9,3.2,3.2
2000-01,21,ORL,NBA,SG,77,3087,24.9,.521,.096,.340,6.7,14.3,10.4,22.8,1.9,2.8,9.1,31.2,,8.3,3.9,12.2,.189,,4.7,0.9,5.6,5.9
2001-02,22,ORL,NBA,SG,76,2912,25.1,.532,.178,.350,5.7,17.3,11.5,25.8,2.1,1.8,9.4,31.1,,8.1,3.4,11.5,.189,,5.2,0.8,6.0,5.9
2002-03,23,ORL,NBA,SG,75,2954,30.3,.564,.247,.400,4.6,14.6,9.5,30.0,2.2,1.5,8.4,35.2,,13.2,2.9,16.1,.262,,9.8,-0.1,9.7,8.7
2003-04,24,ORL,NBA,SG,67,2675,25.3,.526,.328,.319,3.9,13.3,8.5,28.3,1.8,1.1,9.1,33.2,,8.1,0.4,8.4,.151,,7.9,-2.1,5.8,5.3
2004-05,25,HOU,NBA,SF,78,3182,22.9,.526,.262,.336,2.7,14.8,8.9,28.6,2.3,1.3,9.5,31.2,,6.5,5.4,12.0,.180,,4.9,1.9,6.8,7.0
2005-06,26,HOU,NBA,SF,47,1745,21.9,.494,.231,.336,3.1,17.2,10.3,28.8,1.8,1.9,9.4,35.0,,1.4,2.7,4.1,.112,,3.4,1.3,4.8,3.0
2006-07,27,HOU,NBA,SG,71,2539,23.2,.515,.257,.330,2.6,14.5,8.6,37.5,1.9,1.1,11.2,35.0,,4.1,4.5,8.6,.163,,4.6,1.6,6.2,5.2
2007-08,28,HOU,NBA,SG,66,2440,18.4,.487,.226,.274,2.0,13.5,7.8,29.6,1.5,0.9,9.8,30.4,,2.0,3.8,5.8,.115,,1.7,0.7,2.4,2.7
2008-09,29,HOU,NBA,SG,35,1181,16.3,.492,.241,.322,2.1,12.7,7.6,25.2,1.9,0.9,11.1,24.5,,0.9,1.8,2.7,.108,,0.4,1.0,1.4,1.0
2009-10,30,TOT,NBA,SG,30,673,12.2,.466,.272,.268,3.7,12.4,7.9,22.6,1.1,1.5,14.3,20.6,,0.0,0.3,0.3,.018,,-2.2,-1.2,-3.3,-0.2
2009-10,30,HOU,NBA,SG,6,46,12.4,.439,.105,.316,0.0,12.9,6.2,20.9,0.0,3.2,4.4,21.8,,0.0,0.0,0.0,.047,,-4.1,-2.0,-6.1,0.0
2009-10,30,NYK,NBA,SG,24,627,12.2,.469,.287,.264,3.9,12.4,8.1,22.7,1.2,1.4,15.1,20.5,,-0.1,0.3,0.2,.016,,-2.0,-1.1,-3.1,-0.2
2010-11,31,DET,NBA,SG,72,1686,14.9,.503,.171,.251,3.4,15.4,9.1,23.6,2.1,1.6,15.2,18.6,,1.0,1.1,2.1,.061,,-0.5,0.2,-0.3,0.7
2011-12,32,ATL,NBA,SF,52,837,13.6,.510,.143,.359,3.3,18.2,10.8,20.8,1.0,1.4,16.5,18.0,,0.5,1.1,1.6,.094,,-2.4,0.6,-1.7,0.1
