Season,Team,Lg,Salary
2011-12,Denver Nuggets,NBA,"$1,254,720"
2012-13,Denver Nuggets,NBA,"$1,348,800"
2013-14,Denver Nuggets,NBA,"$1,367,640"
2014-15,Denver Nuggets,NBA,"$2,249,768"
2015-16,Denver Nuggets,NBA,"$11,235,955"
