Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
Career,,,NBA,,27,131,.319,13.2,.660,.319,.191,.106,.043,.340,.387,.467,.333,.200,.500,.188,.083,.021,1,1.000,.125,.500,1,0
2 seasons,,MEM,NBA,,21,102,.351,11.7,.730,.351,.216,.108,.054,.270,.407,.462,.375,.250,.500,.200,.091,.027,1,1.000,.200,.500,1,0
1 season,,NOP,NBA,,6,29,.200,18.8,.400,.200,.100,.100,.000,.600,.250,.500,.000,.000,,.167,.000,.000,0,1.000,.000,,0,0
