Blocks
2001-02 NBA 163 (10th)
2002-03 NBA 158 (9th)
2004-05 NBA 169 (5th)
2005-06 NBA 201 (3rd)
2006-07 NBA 179 (5th)
Career NBA 1828 (21st)
Career 1828 (25th)
