Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
Career,,,NBA,,410,12193,.442,13.9,.626,.268,.158,.096,.104,.374,.487,.614,.364,.423,.405,.366,.299,.000,0,.645,.157,.402,8,0
3 seasons,,SAC,NBA,,216,6275,.447,14.4,.638,.212,.198,.103,.125,.362,.497,.675,.399,.428,.409,.360,.281,.001,0,.631,.183,.376,6,0
3 seasons,,BOS,NBA,,148,4737,.440,13.2,.621,.332,.123,.087,.078,.379,.484,.579,.310,.429,.420,.367,.328,.000,0,.633,.133,.450,1,0
1 season,,PHO,NBA,,46,1181,.426,15.2,.596,.225,.133,.104,.135,.404,.449,.600,.353,.377,.348,.391,.241,.000,0,.753,.164,.353,1,0
