Season,Team,Lg,Salary
2011-12,Sacramento Kings,NBA,"$473,604"
2012-13,Sacramento Kings,NBA,"$762,195"
2013-14,Sacramento Kings,NBA,"$884,293"
2014-15,Boston Celtics,NBA,"$7,238,606"
2015-16,Boston Celtics,NBA,"$6,912,869"
