Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2011-12,22,SAC,NBA,PG,65,37,1656,7.8,17.5,.448,2.5,6.7,.379,5.3,10.8,.491,4.7,5.7,.832,1.5,3.7,5.1,8.1,1.6,0.2,3.2,3.7,22.9,,116,113
2012-13,23,SAC,NBA,PG,79,62,2122,8.8,20.1,.440,2.8,7.8,.358,6.1,12.3,.491,6.1,6.9,.882,0.7,3.2,3.9,7.6,1.6,0.1,3.4,4.0,26.6,,115,115
2013-14,24,SAC,NBA,PG,72,54,2497,10.1,22.3,.453,2.6,7.4,.349,7.5,14.9,.504,7.0,8.3,.850,1.0,3.3,4.3,9.2,1.9,0.2,4.3,3.8,29.8,,114,111
2014-15,25,TOT,NBA,PG,67,1,1726,9.7,23.1,.420,3.7,10.0,.373,6.0,13.0,.457,8.7,10.1,.868,1.0,3.5,4.4,8.2,1.6,0.1,4.1,4.3,31.8,,114,109
2014-15,25,PHO,NBA,PG,46,1,1181,9.2,21.6,.426,3.4,8.7,.391,5.8,12.9,.449,7.8,8.9,.872,1.1,3.5,4.6,7.2,1.9,0.2,3.8,4.4,29.6,,115,109
2014-15,25,BOS,NBA,PG,21,0,545,10.8,26.2,.411,4.4,12.8,.345,6.3,13.4,.473,10.8,12.6,.861,0.6,3.4,4.0,10.4,1.1,0.0,5.0,4.1,36.8,,114,109
2015-16,26,BOS,NBA,PG,82,79,2644,10.9,25.5,.428,3.1,8.6,.359,7.8,16.9,.462,8.7,10.0,.871,0.8,3.6,4.5,9.4,1.7,0.2,4.1,3.1,33.6,,113,107
2016-17,27,BOS,NBA,PG,46,46,1585,13.6,29.0,.470,4.6,11.9,.388,9.0,17.1,.528,11.4,12.4,.916,0.9,3.1,3.9,9.2,1.2,0.2,3.8,3.2,43.3,,124,113
