Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
Career,,,NBA,,249,10,5965,6.8,16.9,.399,3.8,10.5,.360,3.0,6.4,.463,3.3,3.9,.840,1.2,4.4,5.5,5.1,2.3,0.4,2.6,3.4,20.6,,112,108
3 seasons,,POR,NBA,,218,9,5255,6.7,17.0,.394,3.9,10.7,.364,2.8,6.3,.444,3.5,4.0,.855,1.2,4.4,5.7,5.0,2.3,0.4,2.6,3.5,20.8,,113,108
1 season,,DEN,NBA,,31,1,710,7.1,16.2,.440,2.9,8.8,.328,4.2,7.4,.573,2.2,3.1,.698,0.6,4.0,4.7,5.4,2.2,0.2,2.9,2.7,19.2,,106,108
