Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2008-09,23,POR,NBA,SG,78,4,1993,4.8,11.4,.425,2.9,7.2,.399,2.0,4.2,.470,2.2,2.6,.839,0.8,2.9,3.7,2.9,1.2,0.2,1.6,2.0,14.7
2009-10,24,POR,NBA,SG,62,2,1441,4.0,10.6,.378,2.4,6.6,.368,1.5,3.9,.395,2.1,2.4,.867,0.9,3.2,4.1,3.2,1.5,0.3,1.8,2.2,12.6
2010-11,25,POR,NBA,SG,78,3,1821,4.2,11.4,.370,2.3,7.1,.321,1.9,4.2,.453,2.5,2.9,.863,0.7,2.7,3.4,3.8,1.7,0.3,1.7,2.6,13.2
2011-12,26,DEN,NBA,SG,31,1,710,5.0,11.4,.440,2.0,6.2,.328,3.0,5.2,.573,1.5,2.2,.698,0.5,2.8,3.3,3.8,1.6,0.2,2.0,1.9,13.6
