Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
Career,,,NBA,,18,362,.388,19.2,.350,.138,.050,.088,.075,.650,.321,.364,.250,.286,.333,.423,.333,.013,1,.818,.096,.200,0,0
3 seasons,,POR,NBA,,18,362,.388,19.2,.350,.138,.050,.088,.075,.650,.321,.364,.250,.286,.333,.423,.333,.013,1,.818,.096,.200,0,0
