Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2010-11,21,LAL,NBA,SG,20,118,.412,9.5,.902,.373,.235,.118,.176,.098,.413,.579,.417,.167,.222,.400,.684,.098,5,.500,.600,.667,0,0
2011-12,22,LAL,NBA,SG,24,396,.416,10.6,.899,.382,.169,.056,.292,.101,.463,.588,.267,.200,.462,.000,.649,.045,3,,.667,.000,0,0
2012-13,23,LAL,NBA,SF,19,197,.329,15.2,.699,.260,.096,.068,.274,.301,.353,.526,.000,.200,.350,.273,.500,.027,2,.667,.364,.250,2,0
