Player,Sim,1,2,3,4
Devin Ebanks,,0.4,0.3,-0.1,
Riney Lochmann,59.9,0.4,0.3,-0.2,
Gene James,54.7,0.5,0.3,0.1,
Justin Reed,54.0,0.4,0.3,-0.2,
Quincy Lewis,53.4,0.3,0.3,0.1,0.0
Scooter McCray,50.3,0.3,0.1,0.0,
Josh Davis,44.5,0.5,0.3,0.0,0.0
Anthony Frederick,42.9,0.5,0.2,0.0,
Mark Randall,37.1,0.5,0.3,0.2,0.0
Anthony Cook,36.9,0.5,0.4,0.1,0.1
Daniel Orton,36.1,0.5,0.3,0.3,
