Player,Sim,1,2,3,4,5,6
Daniel Orton,,0.5,0.3,0.3,,,
Mark Randall,90.4,0.5,0.3,0.2,0.0,,
Gene James,77.0,0.5,0.3,0.1,,,
Roderick McDonald,76.6,0.5,0.5,0.2,,,
Michael Smith,73.2,0.7,0.3,0.3,,,
Adrian Caldwell,71.1,0.4,0.3,0.2,0.1,0.0,0.0
Anthony Cook,70.0,0.5,0.4,0.1,0.1,,
Jamal Sampson,69.0,0.5,0.4,0.2,0.2,0.0,
Josh Davis,63.6,0.5,0.3,0.0,0.0,,
Pape Sow,62.9,0.6,0.2,0.1,,,
Donny Marshall,62.0,0.6,0.2,0.2,-0.1,-0.1,
