Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
2004-05,18,VILLANOVA,24,557,64,152,5,22,47,74,,76,49,31,5,,,180,.421,.227,.635,23.2,7.5,3.2,2.0
2005-06,19,VILLANOVA,33,967,117,251,8,18,121,154,,143,122,77,8,,,363,.466,.444,.786,29.3,11.0,4.3,3.7
