Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2006-07,20,MEM,NBA,PG,10,175,17%,83%,,,,+17.3,+23.9,5,2,5,10,,3,,77,10,2,3
2007-08,21,MEM,NBA,PG,82,2089,99%,1%,,,,-4.6,+4.4,60,30,37,75,,22,,724,144,25,66
2008-09,22,TOT,NBA,PG,77,1679,96%,4%,,,,-4.9,-5.4,54,30,33,0,,0,,613,0,23,52
2008-09,22,MEM,NBA,PG,49,1071,100%,,,,,-9.6,-5.2,36,23,20,40,,8,,392,68,15,30
2008-09,22,HOU,NBA,PG,28,608,88%,12%,,,,+3.4,-1.2,18,7,13,19,,8,,221,30,8,22
2009-10,23,HOU,NBA,PG,68,1651,55%,45%,,,,+2.5,+5.2,56,30,30,62,,15,,713,107,25,37
2010-11,24,HOU,NBA,PG,75,2563,92%,8%,,,,+5.7,+9.9,82,37,39,73,,20,,1172,86,19,43
2011-12,25,HOU,NBA,PG,47,1510,100%,,,,,+1.6,+2.4,72,30,28,47,,15,,695,69,14,35
2012-13,26,TOR,NBA,PG,68,2020,96%,4%,,,,+0.6,+4.5,101,28,28,91,,11,10,965,80,13,44
2013-14,27,TOR,NBA,PG,79,2862,100%,,,,,+4.8,+4.2,116,42,36,85,16,20,3,1317,118,24,57
2014-15,28,TOR,NBA,PG,70,2414,100%,,,,,+3.7,+0.9,91,49,33,71,9,19,2,1080,117,24,57
2015-16,29,TOR,NBA,PG,77,2851,100%,,,,,+6.9,+7.3,109,77,39,81,9,20,7,1141,177,26,74
2016-17,30,TOR,NBA,PG,49,1840,99%,1%,,,,+9.1,+15.9,24,94,21,52,8,11,4,768,123,33,43
