Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,TOT,,2,2,54,9,26,.346,6,23,.261,0,0,,1,8,18,6,1,7,2,24
,,,NBA,,2,2,54,9,26,.346,6,23,.261,0,0,,1,8,18,6,1,7,2,24
,,,,,0,0,,,,,,,,,,,,,,,,,,
