Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2005-06,22,SAC,NBA,PG,29,150,84%,16%,,,,-10.6,-12.8,5,3,2,5,,1,,23,6,1,5
2006-07,23,SAC,NBA,PG,58,563,71%,29%,1%,,,-2.9,-1.2,18,11,4,24,,2,,106,23,4,10
2007-08,24,UTA,NBA,PG,61,588,100%,,,,,+14.5,+8.2,15,7,8,37,,5,,173,14,5,13
2008-09,25,UTA,NBA,PG,52,738,89%,11%,,,,-2.4,-6.4,34,16,11,33,,6,,235,14,1,13
2009-10,26,UTA,NBA,PG,60,806,92%,8%,,,,+2.5,-3.9,35,10,11,53,,6,,268,24,2,22
2010-11,27,UTA,NBA,SG,59,717,24%,76%,,,,+1.6,+4.4,23,16,16,46,,8,,126,20,3,13
2011-12,28,PHO,NBA,PG,36,517,84%,16%,,,,-2.6,-2.7,29,11,6,30,,5,,152,11,3,11
2012-13,29,POR,NBA,PG,39,510,99%,1%,,,,-4.9,-1.4,19,12,3,26,,2,2,170,11,2,9
2013-14,30,ORL,NBA,SG,31,377,60%,26%,13%,1%,,-2.8,+3.3,14,9,3,18,2,2,0,143,6,1,4
2014-15,31,LAL,NBA,PG,43,982,100%,,,,,-3.2,+5.2,22,17,13,32,9,10,8,366,15,3,10
2015-16,32,PHO,NBA,PG,62,1211,86%,14%,,,,-2.8,+6.5,28,36,5,50,14,2,8,341,14,2,12
