Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2005-06,22,SAC,NBA,PG,29,0,150,7.3,20.2,.362,2.1,9.4,.222,5.2,10.8,.484,4.2,4.2,1.000,1.7,3.5,5.2,3.8,2.1,0.0,3.5,3.5,20.9,,94,107
2006-07,23,SAC,NBA,PG,58,1,563,6.0,15.5,.390,1.9,5.8,.323,4.1,9.6,.430,3.3,4.9,.673,1.3,5.0,6.4,4.3,2.5,0.4,3.0,5.8,17.3,,96,107
2007-08,24,UTA,NBA,PG,61,3,588,7.7,17.9,.431,2.3,6.6,.347,5.4,11.3,.481,2.3,3.3,.684,0.7,3.3,4.0,6.8,2.8,0.3,2.6,7.3,20.0,,106,107
2008-09,25,UTA,NBA,PG,52,17,738,5.4,14.2,.379,1.3,4.3,.311,4.1,9.9,.408,2.4,3.1,.756,0.8,4.0,4.8,7.5,2.7,0.3,4.3,5.2,14.5,,91,108
2009-10,26,UTA,NBA,PG,60,4,806,6.2,15.4,.405,1.1,4.0,.286,5.1,11.4,.447,2.6,3.7,.695,1.8,2.9,4.7,7.8,2.5,0.8,3.6,6.9,16.2,,98,106
2010-11,27,UTA,NBA,SG,59,0,717,5.4,15.4,.352,1.5,5.1,.290,4.0,10.4,.383,2.1,2.9,.744,1.6,2.9,4.5,4.1,3.1,0.4,4.0,7.8,14.5,,84,110
2011-12,28,PHO,NBA,PG,36,8,517,4.9,13.0,.377,1.3,4.4,.295,3.6,8.6,.419,2.0,2.5,.800,1.8,3.8,5.6,6.7,3.4,0.3,4.6,7.2,13.1,,89,105
2012-13,29,POR,NBA,PG,39,0,510,4.0,12.4,.325,1.0,4.0,.256,3.0,8.3,.358,1.8,2.5,.708,1.3,3.2,4.5,7.5,2.7,0.3,3.5,6.3,10.8,,88,109
2013-14,30,ORL,NBA,SG,31,2,377,3.8,12.5,.304,1.2,5.8,.209,2.6,6.7,.388,1.2,1.8,.692,1.1,4.8,5.8,9.0,3.4,0.3,3.5,6.8,10.1,,85,106
2014-15,31,LAL,NBA,PG,43,20,982,4.0,11.6,.345,1.6,5.7,.284,2.4,5.9,.404,1.9,2.3,.800,1.0,2.6,3.6,8.6,3.5,0.2,2.7,6.1,11.5,,99,109
2015-16,32,PHO,NBA,PG,62,18,1211,4.7,12.1,.384,2.7,7.9,.347,1.9,4.3,.453,1.2,1.6,.756,1.0,3.0,4.0,5.9,3.0,0.5,2.8,6.5,13.3,,102,108
