Player,Sim,1,2,3,4,5,6
Justin Reed,,0.4,0.3,-0.2,,,
Riney Lochmann,83.2,0.4,0.3,-0.2,,,
Devin Ebanks,54.0,0.4,0.3,-0.1,,,
Gene James,50.8,0.5,0.3,0.1,,,
Josh Davis,40.6,0.5,0.3,0.0,0.0,,
Eddie Mast,38.7,0.4,0.1,-0.2,,,
Mark Randall,33.4,0.5,0.3,0.2,0.0,,
Anthony Cook,33.3,0.5,0.4,0.1,0.1,,
Daniel Orton,28.9,0.5,0.3,0.3,,,
Adrian Caldwell,28.6,0.4,0.3,0.2,0.1,0.0,0.0
Anthony Frederick,27.5,0.5,0.2,0.0,,,
