Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2014-15,23,IND,NBA,PF,20,0,108,9.1,20.0,.452,0.5,2.9,.167,8.6,17.2,.500,8.6,11.0,.783,4.8,9.1,13.8,2.9,2.4,1.0,2.4,8.6,27.2,,114,100
2015-16,24,IND,NBA,PF,7,0,41,6.1,13.3,.455,0.0,2.4,.000,6.1,10.9,.556,1.2,2.4,.500,6.1,8.5,14.5,3.6,1.2,1.2,6.1,8.5,13.3,,84,103
