Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,NBA,,13,0,6.8,0.7,1.3,.529,0.1,0.2,.333,0.6,1.1,.571,.559,0.8,0.8,.909,0.1,0.2,0.3,1.1,0.2,0.0,0.7,0.6,2.2
2 seasons,,ATL,NBA,,13,0,6.8,0.7,1.3,.529,0.1,0.2,.333,0.6,1.1,.571,.559,0.8,0.8,.909,0.1,0.2,0.3,1.1,0.2,0.0,0.7,0.6,2.2
