Player,Sim,1,2,3,4,5
Acie Law,,0.7,0.6,0.4,-0.1,
Yakhouba Diawara,90.8,0.7,0.5,0.5,-0.1,
Pearl Washington,82.3,0.7,0.7,0.5,,
Shawn Respert,72.3,0.8,0.7,0.5,0.1,
Chris Corchiani,68.2,0.9,0.4,0.3,,
Keith McLeod,67.5,0.8,0.6,0.3,0.2,
Gerald Glass,63.9,0.9,0.5,0.3,0.1,
Zoran Planinic,60.8,0.8,0.7,0.1,,
Tracy Moore,58.4,0.6,0.5,0.3,0.3,0.1
Mike D'Antoni,58.1,1.0,0.8,0.3,0.0,
Bryan Warrick,57.7,1.0,0.5,0.1,0.0,
