Player,Sim,1,2,3,4,5,6,7,8
Ekpe Udoh,,2.7,2.1,0.7,0.3,0.0,,,
Dave Sorenson,94.1,2.6,2.1,0.7,,,,,
Bob Bedell,89.1,2.4,2.2,0.8,0.1,,,,
Carey Scurry,85.6,2.6,1.8,0.9,,,,,
Stan Love,84.7,2.2,2.1,0.7,0.6,,,,
Al Eberhard,84.5,2.6,1.8,0.9,0.0,,,,
Dave Lattin,83.8,3.2,2.0,0.6,0.4,0.2,,,
Alaa Abdelnaby,82.9,2.1,2.0,0.5,0.3,-0.1,,,
Mark Strickland,80.5,2.8,2.2,1.0,0.6,0.5,0.0,0.0,0.0
Tom Tolbert,79.6,2.7,2.5,1.3,0.1,0.0,0.0,0.0,
Donnell Harvey,79.1,2.0,1.8,0.7,0.2,0.1,,,
