Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
Career,,,NBA,,586,18487,,3%,82%,16%,,-0.5,+1.2,384,334,374,669,1,187,1,2548,1018,231,495
9 seasons,,IND,NBA,,544,17680,,3%,82%,15%,,-0.1,+1.8,373,318,373,664,0,190,0,2486,1024,226,478
1 season,,MIA,NBA,,30,613,,,68%,32%,,-9.6,-8.2,5,13,0,28,1,0,1,42,14,4,9
1 season,,LAC,NBA,,12,194,,,90%,10%,,-7.2,-15.0,6,3,1,10,0,1,0,20,5,1,8
