Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
2005-06,22,IND,NBA,SF,6,162,15.4,.685,.471,.118,5.8,18.0,12.2,11.5,1.4,3.5,16.4,12.9,,0.3,0.2,0.5,.152,,1.4,3.2,4.6,0.3
2010-11,27,IND,NBA,SF,5,183,22.0,.556,.256,.178,3.5,14.4,8.7,19.5,1.7,0.4,6.7,25.7,,0.5,0.1,0.6,.170,,4.5,1.1,5.6,0.4
2011-12,28,IND,NBA,SF,11,420,12.9,.502,.420,.161,4.2,12.9,8.6,12.1,0.8,0.8,13.5,23.7,,0.3,0.4,0.7,.075,,1.4,-0.1,1.3,0.4
2013-14,30,LAC,NBA,SF,13,134,3.6,.387,.550,.225,1.6,16.0,8.6,3.0,2.2,0.6,6.4,15.2,,-0.2,0.1,-0.1,-0.025,,-5.5,1.3,-4.3,-0.1
