Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
Career,,,NBA,,53,0,598,8.1,20.9,.388,1.7,6.6,.260,6.4,14.3,.447,3.3,4.1,.804,1.1,3.8,4.9,5.8,1.5,0.1,3.5,5.1,21.3,,94,109
3 seasons,,SAS,NBA,,36,0,308,6.8,20.3,.333,2.0,8.0,.244,4.8,12.3,.391,3.2,3.7,.857,1.1,2.8,3.9,5.5,1.6,0.2,4.6,5.3,18.7,,86,109
2 seasons,,MEM,NBA,,17,0,290,9.5,21.5,.441,1.5,5.1,.286,8.0,16.4,.489,3.5,4.6,.760,1.1,4.7,5.8,6.0,1.5,0.0,2.4,4.9,23.9,,104,110
