Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
Career,,,NBA,,53,598,.388,14.4,.685,.254,.082,.177,.172,.315,.447,.542,.421,.463,.300,.260,.380,.000,0,.947,.370,.333,1,0
3 seasons,,SAS,NBA,,36,308,.333,14.5,.605,.272,.096,.140,.096,.395,.391,.516,.364,.313,.182,.244,.444,.000,0,.909,.400,.333,1,0
2 seasons,,MEM,NBA,,17,290,.441,14.4,.763,.237,.068,.212,.246,.237,.489,.571,.500,.560,.345,.286,.341,.000,0,1.000,.321,.333,0,0
