Player,Sim,1,2,3,4,5,6,7
Cody Zeller,,6.3,3.8,2.6,,,,
Willie Murrell,85.5,7.0,4.6,3.1,,,,
Walt Budko,83.3,5.6,4.0,2.7,1.5,,,
Dino Radja,81.8,5.9,4.5,4.0,-0.2,,,
Monk Meineke,81.7,6.1,3.7,2.6,1.8,0.7,,
Stan McKenzie,79.8,6.1,5.3,2.4,0.6,0.2,0.1,-0.1
Travis Grant,79.6,5.6,4.1,1.5,0.5,,,
Jae Crowder,79.6,7.3,3.9,2.3,1.5,,,
Bones McKinney,78.7,7.1,4.9,3.3,0.2,0.0,-0.2,
Mason Plumlee,78.5,6.1,4.8,4.7,,,,
Fabricio Oberto,78.3,6.1,4.1,1.7,1.1,0.6,0.0,
