Season,Team,Lg,Salary
2009-10,Sacramento Kings,NBA,"$1,167,000"
2010-11,Sacramento Kings,NBA,"$1,254,480"
2011-12,Cleveland Cavaliers,NBA,"$1,341,960"
2012-13,Cleveland Cavaliers,NBA,"$2,277,306"
2013-14,Houston Rockets,NBA,"$947,907"
2014-15,Sacramento Kings,NBA,"$1,063,384"
2015-16,Sacramento Kings,NBA,"$3,000,000"
