Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1996-97,20,BOS,NBA,PF,82,68,2970,9.7,22.9,.425,0.9,2.7,.327,8.8,20.2,.438,3.9,6.2,.631,4.9,7.6,12.5,4.4,1.8,0.9,3.9,4.6,24.2,,98,111
1997-98,21,BOS,NBA,PF,82,82,3268,11.4,26.8,.423,1.4,4.6,.312,9.9,22.2,.447,4.8,7.4,.645,4.3,8.9,13.2,4.3,2.2,0.9,4.6,4.1,29.0,,98,104
1998-99,22,BOS,NBA,PF,42,41,1549,10.3,24.9,.412,2.2,6.0,.369,8.1,18.9,.426,3.8,6.8,.559,3.6,8.6,12.2,4.4,2.1,0.9,4.0,4.8,26.6,,96,101
1999-00,23,BOS,NBA,PF,82,82,3003,11.0,25.4,.430,1.2,4.8,.256,9.7,20.6,.471,5.3,7.5,.699,3.4,7.7,11.0,5.2,2.0,0.5,4.4,4.4,28.4,,100,105
2000-01,24,BOS,NBA,PF,81,81,3396,10.9,26.3,.413,3.4,9.2,.367,7.5,17.1,.439,3.8,5.3,.716,2.3,8.7,11.0,6.8,2.1,0.7,4.6,3.8,28.9,,99,102
2001-02,25,BOS,NBA,PF,81,81,3406,10.1,25.7,.394,3.4,9.8,.344,6.8,15.9,.425,3.7,4.9,.741,2.3,8.6,10.9,6.2,1.9,0.6,3.8,3.6,27.3,,99,101
2002-03,26,BOS,NBA,PF,78,78,3235,9.8,25.4,.388,3.1,9.5,.323,6.8,15.9,.427,2.9,4.7,.615,1.6,7.6,9.2,6.1,1.9,0.5,4.2,3.6,25.6,,92,101
2003-04,27,DAL,NBA,PF,82,82,2840,8.8,20.5,.428,1.5,5.5,.269,7.3,14.9,.487,1.9,3.4,.554,3.6,8.8,12.4,6.7,1.2,1.2,3.7,3.8,20.9,,101,107
2004-05,28,TOT,NBA,PF,77,77,2955,10.3,24.3,.422,1.9,6.0,.323,8.3,18.3,.455,3.6,6.6,.539,3.2,9.1,12.3,4.7,1.6,1.0,4.5,3.8,26.0,,95,108
2004-05,28,ATL,NBA,PF,53,53,2128,10.4,25.0,.415,2.1,6.6,.317,8.3,18.4,.450,3.9,7.3,.534,3.1,9.2,12.3,4.8,1.6,0.8,4.5,3.6,26.7,,94,110
2004-05,28,BOS,NBA,PF,24,24,827,10.0,22.6,.442,1.6,4.5,.342,8.5,18.1,.467,2.7,4.9,.557,3.5,8.8,12.3,4.4,1.6,1.6,4.4,4.4,24.3,,95,105
2005-06,29,MIA,NBA,PF,82,19,2199,9.3,21.4,.435,3.3,9.1,.358,6.1,12.3,.493,1.9,3.1,.628,2.5,7.6,10.0,4.0,1.1,0.7,3.6,4.5,23.8,,101,105
2006-07,30,MIA,NBA,PF,78,15,1818,7.8,19.6,.397,2.5,9.0,.275,5.3,10.7,.499,1.4,3.1,.438,2.7,7.3,10.0,3.8,1.4,0.5,4.1,5.1,19.4,,89,106
2007-08,31,MIN,NBA,PF,46,1,892,8.0,22.0,.363,3.6,11.0,.324,4.4,11.0,.401,2.1,3.9,.530,3.3,6.6,9.8,2.6,1.9,0.5,2.7,4.7,21.6,,95,111
