Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1996-97,20,BOS,NBA,PF,82,68,2970,7.0,16.4,.425,0.6,1.9,.327,6.4,14.5,.438,2.8,4.4,.631,3.5,5.5,9.0,3.2,1.3,0.6,2.8,3.3,17.4
1997-98,21,BOS,NBA,PF,82,82,3268,8.0,18.8,.423,1.0,3.2,.312,7.0,15.6,.447,3.4,5.2,.645,3.0,6.2,9.2,3.0,1.6,0.7,3.2,2.9,20.3
1998-99,22,BOS,NBA,PF,42,41,1549,7.0,17.1,.412,1.5,4.1,.369,5.5,13.0,.426,2.6,4.7,.559,2.5,5.9,8.3,3.0,1.5,0.7,2.8,3.3,18.2
1999-00,23,BOS,NBA,PF,82,82,3003,7.8,18.1,.430,0.9,3.4,.256,6.9,14.6,.471,3.7,5.3,.699,2.4,5.4,7.8,3.7,1.4,0.4,3.1,3.2,20.1
2000-01,24,BOS,NBA,PF,81,81,3396,7.5,18.2,.413,2.3,6.4,.367,5.2,11.8,.439,2.6,3.7,.716,1.6,6.0,7.6,4.7,1.5,0.5,3.2,2.7,20.1
2001-02,25,BOS,NBA,PF,81,81,3406,7.0,17.9,.394,2.3,6.8,.344,4.7,11.0,.425,2.5,3.4,.741,1.6,6.0,7.5,4.3,1.3,0.4,2.7,2.5,19.0
2002-03,26,BOS,NBA,PF,78,78,3235,6.7,17.3,.388,2.1,6.5,.323,4.6,10.8,.427,2.0,3.2,.615,1.1,5.2,6.3,4.2,1.3,0.3,2.9,2.5,17.5
2003-04,27,DAL,NBA,PF,82,82,2840,6.1,14.3,.428,1.0,3.9,.269,5.1,10.4,.487,1.3,2.4,.554,2.5,6.2,8.7,4.7,0.8,0.8,2.6,2.7,14.6
2004-05,28,TOT,NBA,PF,77,77,2955,7.1,16.8,.422,1.3,4.2,.323,5.7,12.6,.455,2.4,4.5,.539,2.2,6.2,8.5,3.2,1.1,0.7,3.1,2.6,17.9
2004-05,28,ATL,NBA,PF,53,53,2128,7.1,17.1,.415,1.4,4.5,.317,5.7,12.6,.450,2.7,5.0,.534,2.1,6.3,8.4,3.3,1.1,0.5,3.1,2.5,18.3
2004-05,28,BOS,NBA,PF,24,24,827,7.0,15.8,.442,1.1,3.2,.342,5.9,12.7,.467,1.9,3.4,.557,2.4,6.2,8.6,3.1,1.1,1.1,3.0,3.0,17.0
2005-06,29,MIA,NBA,PF,82,19,2199,6.4,14.7,.435,2.2,6.3,.358,4.2,8.4,.493,1.3,2.1,.628,1.7,5.2,6.9,2.7,0.8,0.5,2.5,3.1,16.4
2006-07,30,MIA,NBA,PF,78,15,1818,5.2,13.2,.397,1.7,6.0,.275,3.6,7.2,.499,0.9,2.1,.438,1.8,4.9,6.7,2.6,1.0,0.3,2.8,3.4,13.1
2007-08,31,MIN,NBA,PF,46,1,892,5.5,15.1,.363,2.5,7.6,.324,3.0,7.5,.401,1.4,2.7,.530,2.3,4.5,6.8,1.8,1.3,0.3,1.9,3.2,14.9
