Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2005-06,20,GSW,NBA,SG,49,3,886,5.4,12.9,.415,1.1,3.3,.341,4.2,9.6,.441,1.7,2.4,.712,0.9,3.4,4.3,3.2,1.3,0.4,2.4,2.8,13.6
2006-07,21,GSW,NBA,SG,77,53,2638,6.6,13.8,.475,0.5,2.0,.273,6.0,11.8,.509,3.7,4.9,.763,0.8,2.5,3.3,4.4,1.8,0.3,3.0,2.9,17.4
2007-08,22,GSW,NBA,SG,81,72,3071,7.6,14.4,.531,0.1,0.6,.231,7.5,13.8,.545,3.8,4.9,.767,1.6,3.2,4.7,3.7,1.5,0.3,2.0,2.3,19.2
2008-09,23,GSW,NBA,SG,25,25,892,7.8,17.4,.451,0.3,1.0,.308,7.5,16.3,.460,3.1,3.8,.830,0.6,3.8,4.4,3.8,1.6,0.3,2.7,2.7,19.1
2009-10,24,GSW,NBA,SG,64,64,2647,8.6,19.1,.449,1.0,3.1,.338,7.5,16.0,.470,4.0,5.3,.753,0.6,2.9,3.5,4.6,1.9,0.3,3.3,2.6,22.2
2010-11,25,GSW,NBA,SG,80,80,3227,8.1,18.0,.451,1.5,4.2,.361,6.6,13.7,.478,3.8,4.8,.789,0.5,2.6,3.1,5.0,1.9,0.3,2.8,2.3,21.5
2011-12,26,TOT,NBA,SG,58,58,2120,7.6,17.7,.433,1.1,3.4,.308,6.6,14.2,.462,3.7,4.7,.796,0.3,3.1,3.4,5.9,1.4,0.3,3.0,2.3,20.1
2011-12,26,GSW,NBA,SG,37,37,1365,8.0,18.6,.433,1.3,4.1,.321,6.7,14.5,.465,4.0,4.9,.812,0.4,2.9,3.3,5.9,1.5,0.3,3.2,2.2,21.4
2011-12,26,MIL,NBA,SG,21,21,755,6.9,16.0,.432,0.6,2.1,.267,6.3,13.9,.457,3.2,4.2,.764,0.2,3.3,3.5,5.9,1.4,0.3,2.6,2.5,17.6
2012-13,27,MIL,NBA,SG,82,82,3076,7.0,16.8,.416,1.1,3.8,.287,5.9,13.0,.454,3.4,4.4,.773,0.5,3.2,3.7,5.8,2.0,0.4,3.0,1.9,18.5
2013-14,28,DAL,NBA,SG,82,82,3023,6.9,15.2,.451,0.8,2.5,.330,6.0,12.7,.474,4.0,5.1,.788,0.5,3.1,3.5,5.6,1.7,0.3,3.1,2.3,18.6
2014-15,29,DAL,NBA,SG,80,80,2699,8.0,18.1,.445,1.1,3.8,.285,6.9,14.3,.487,3.0,4.0,.752,0.5,2.1,2.5,4.4,2.0,0.3,2.6,2.6,20.2
2015-16,30,IND,NBA,SG,81,81,2734,5.7,13.4,.427,1.1,3.7,.309,4.6,9.7,.472,2.1,2.7,.786,0.6,3.0,3.6,5.0,2.0,0.5,2.7,2.3,14.8
2016-17,31,IND,NBA,SG,41,23,1109,3.9,9.2,.423,0.6,2.1,.297,3.3,7.1,.459,2.1,2.6,.825,0.3,3.5,3.8,4.2,1.3,0.5,2.6,2.6,10.6
