Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2005-06,20,GSW,NBA,SG,49,886,.415,11.4,.742,.340,.176,.085,.142,.258,.441,.565,.321,.444,.289,.341,.423,.038,10,.929,.524,.395,0,0
2006-07,21,GSW,NBA,SG,77,2638,.475,10.5,.858,.386,.128,.095,.250,.142,.509,.679,.364,.323,.389,.273,.449,.049,46,.692,.434,.194,2,0
2007-08,22,GSW,NBA,SG,81,3071,.531,9.6,.958,.426,.110,.092,.329,.042,.545,.675,.430,.460,.438,.231,.455,.059,69,.917,.481,.360,1,0
2008-09,23,GSW,NBA,SG,25,892,.451,11.8,.940,.300,.133,.100,.407,.060,.460,.636,.439,.326,.371,.308,.323,.021,8,.375,.269,.286,1,0
2009-10,24,GSW,NBA,SG,64,2647,.449,12.1,.838,.330,.129,.095,.284,.162,.470,.623,.331,.396,.381,.338,.314,.017,17,.675,.171,.487,4,0
2010-11,25,GSW,NBA,SG,80,3227,.451,14.2,.765,.240,.133,.091,.300,.235,.478,.703,.377,.322,.390,.361,.350,.027,41,.657,.253,.354,10,1
2011-12,26,TOT,NBA,SG,58,2120,.433,13.4,.807,.253,.124,.129,.301,.193,.462,.631,.341,.455,.374,.308,.358,.025,23,.726,.299,.450,2,0
2011-12,26,GSW,NBA,SG,37,1365,.433,14.1,.778,.237,.118,.125,.298,.222,.465,.623,.349,.489,.376,.321,.333,.027,16,.700,.269,.500,2,0
2011-12,26,MIL,NBA,SG,21,755,.432,12.1,.866,.286,.137,.137,.307,.134,.457,.646,.326,.391,.369,.267,.406,.021,7,.833,.400,.333,0,0
2012-13,27,MIL,NBA,SG,82,3076,.416,13.0,.772,.286,.132,.119,.235,.228,.454,.624,.323,.386,.355,.287,.372,.018,23,.713,.213,.343,3,0
2013-14,28,DAL,NBA,SG,82,3023,.451,11.8,.836,.317,.160,.103,.257,.164,.474,.615,.377,.409,.387,.330,.268,.015,18,.841,.230,.542,1,0
2014-15,29,DAL,NBA,SG,80,2699,.445,13.6,.790,.249,.145,.090,.306,.210,.487,.626,.391,.418,.439,.285,.319,.010,13,.704,.204,.362,1,0
2015-16,30,IND,NBA,SG,81,2734,.427,14.4,.724,.236,.088,.109,.292,.276,.472,.593,.478,.441,.383,.309,.221,.006,6,.724,.287,.383,5,0
2016-17,31,IND,NBA,SG,40,1084,.424,13.5,.768,.243,.156,.098,.272,.232,.462,.642,.465,.370,.333,.297,.337,.004,1,.947,.344,.227,1,0
