Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2006-07,21,TOR,NBA,PF,65,1629,,,,49%,51%,+1.4,+0.3,27,24,56,94,,21,,113,64,15,26
2007-08,22,TOR,NBA,PF,78,1861,,,,80%,20%,+3.5,+0.3,17,20,51,84,,28,,207,78,11,26
2008-09,23,TOR,NBA,PF,78,2453,,,,79%,21%,-5.6,-6.9,34,37,64,113,,29,,209,113,20,41
2009-10,24,TOR,NBA,PF,80,2799,,,,63%,37%,-4.1,-6.7,33,39,48,111,,24,,214,102,21,43
2010-11,25,TOR,NBA,C,66,2353,,,,,100%,-8.1,-3.1,39,42,71,75,,31,,275,156,41,49
2011-12,26,TOR,NBA,C,31,1032,,,,26%,74%,-2.6,+1.6,20,21,28,17,,16,,132,77,14,22
2012-13,27,TOR,NBA,PF,35,1003,,,,56%,44%,-6.2,-6.3,14,17,23,19,,13,0,87,33,5,22
2013-14,28,NYK,NBA,C,42,1257,,,,22%,78%,-6.6,-8.1,18,17,23,38,5,14,2,105,49,10,19
2014-15,29,NYK,NBA,C,29,785,,,,22%,78%,-17.9,-9.6,17,16,9,22,1,7,0,99,45,9,7
2015-16,30,BRK,NBA,C,46,634,,,,33%,67%,-14.6,-8.4,7,7,12,26,1,6,0,43,25,10,14
