Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
Career,,,NBA,,792,13356,,,1%,65%,34%,+4.7,+1.2,117,60,122,651,3,64,8,1318,156,38,102
10 seasons,,SAS,NBA,,632,10093,,,1%,69%,30%,+7.2,+1.9,101,36,90,434,3,42,8,1064,98,23,68
2 seasons,,TOR,NBA,,160,3263,,,4%,51%,45%,-3.2,-1.0,16,24,32,217,0,22,0,254,58,15,34
