Player,Sim,1,2,3,4
Evan Fournier,,5.7,2.1,1.4,1.0
Brian Shaw,92.2,5.9,2.2,1.8,1.0
Gene Vance,90.0,5.3,2.2,1.6,1.3
Alvin Williams,87.7,5.4,1.3,1.2,1.0
Ed Fleming,85.0,5.0,2.0,1.0,0.8
Aaron Brooks,83.5,5.5,3.6,1.4,1.1
Delonte West,83.3,5.7,3.7,1.3,0.9
John Paxson,83.1,6.0,2.3,2.2,0.6
Jerry Stackhouse,82.8,4.7,2.1,1.9,1.2
J.J. Redick,82.4,6.5,2.3,1.7,0.5
Quentin Richardson,81.5,5.6,3.0,2.4,1.0
