Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
Career,,,NBA,,289,7399,3%,59%,37%,1%,,-2.4,+0.4,140,174,113,250,20,40,15,1386,267,60,194
3 seasons,,ORL,NBA,,175,5468,1%,59%,39%,1%,,-4.0,-0.9,82,140,73,155,16,24,12,1034,204,44,143
2 seasons,,DEN,NBA,,114,1931,11%,58%,30%,1%,,+2.0,+3.8,58,34,40,95,4,16,3,352,63,16,51
