Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,NBA,,18,12,25.9,3.4,6.8,.500,0.0,0.0,,3.4,6.8,.500,.500,1.9,2.9,.660,2.2,3.6,5.8,0.6,0.2,0.8,1.4,3.0,8.7
2 seasons,,LAL,NBA,,12,12,29.8,4.4,8.4,.525,0.0,0.0,,4.4,8.4,.525,.525,2.3,3.3,.675,2.5,3.7,6.2,0.7,0.3,0.8,1.8,3.1,11.1
1 season,,DET,NBA,,3,0,16.0,1.0,2.7,.375,0.0,0.0,,1.0,2.7,.375,.375,1.0,1.3,.750,2.0,3.0,5.0,0.0,0.0,1.0,1.0,4.0,3.0
1 season,,WAS,NBA,,3,0,20.0,1.7,4.3,.385,0.0,0.0,,1.7,4.3,.385,.385,1.7,3.0,.556,1.3,3.7,5.0,1.0,0.0,0.7,0.7,1.7,5.0
