Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
Career,,,NBA,,15,459,,61%,39%,,,-9.5,+2.1,4,10,6,14,1,4,0,92,23,8,11
3 seasons,,POR,NBA,,15,459,,61%,39%,,,-9.5,+2.1,4,10,6,14,1,4,0,92,23,8,11
