Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
Career,,,NBA,,634,18429,17.1,.558,.240,.362,8.2,20.8,14.5,10.1,0.9,2.0,11.4,21.4,,33.4,21.3,54.7,.142,,1.3,0.1,1.4,15.7
7 seasons,,UTA,NBA,,474,15029,17.4,.566,.246,.372,7.7,21.3,14.5,10.4,0.9,1.9,11.1,21.8,,29.2,15.8,45.0,.144,,1.7,-0.1,1.6,13.8
2 seasons,,DET,NBA,,143,2946,16.7,.528,.166,.352,11.0,19.0,15.0,8.8,1.1,2.6,13.0,20.6,,4.3,5.4,9.7,.159,,-0.2,0.9,0.7,2.0
1 season,,NJN,NBA,,17,454,8.4,.460,.518,.036,5.5,15.5,10.4,11.1,1.1,0.8,15.0,16.8,,-0.2,0.1,0.0,-0.004,,-1.8,-1.3,-3.1,-0.1
