Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
Career,,,NBA,,634,18429,,,,24%,76%,+1.6,-0.7,334,303,355,1104,0,157,0,2414,991,201,391
7 seasons,,UTA,NBA,,474,15029,,,,19%,81%,+1.1,-0.9,286,230,284,907,0,120,0,2017,831,169,308
2 seasons,,DET,NBA,,143,2946,,,,51%,49%,+6.9,+2.4,40,67,60,173,0,30,0,329,157,30,79
1 season,,NJN,NBA,,17,454,,,,2%,98%,-17.5,-12.5,8,6,11,24,0,7,0,68,3,2,4
