Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2002-03,23,DET,NBA,PF,72,1366,,,,37%,63%,+5.1,+1.4,13,19,34,103,,17,,173,60,13,35
2003-04,24,DET,NBA,PF,71,1580,,,,63%,37%,+8.5,+3.3,27,48,26,70,,13,,156,97,17,44
2004-05,25,UTA,NBA,C,82,2304,,,,27%,73%,-5.0,+0.3,58,43,40,121,,25,,356,147,28,61
2005-06,26,UTA,NBA,PF,82,2945,,,,61%,39%,-2.4,+3.2,61,46,56,173,,20,,416,172,35,66
2006-07,27,UTA,NBA,C,80,2664,,,,7%,93%,+1.1,-6.7,43,28,54,149,,22,,352,156,31,47
2007-08,28,UTA,NBA,C,72,2390,,,,1%,99%,+7.6,+0.4,41,28,35,158,,11,,315,104,20,50
2008-09,29,UTA,NBA,C,72,2409,,,,5%,95%,+3.4,+1.6,42,45,45,138,,23,,271,138,37,42
2009-10,30,UTA,NBA,C,73,2149,,,,1%,99%,+3.6,-4.3,37,39,52,156,,19,,259,106,17,39
2010-11,31,UTA,NBA,C,13,168,,,,34%,66%,-11.4,-9.8,4,1,2,12,,0,,48,8,1,3
2011-12,32,NJN,NBA,C,17,454,,,,2%,98%,-17.5,-12.5,8,6,11,24,,7,,68,3,2,4
