Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
Career,,,NBA,,108,2941,.504,9.8,.847,.360,.227,.113,.146,.153,.537,.690,.482,.400,.350,.326,.545,.036,28,1.000,.240,.484,2,0
5 seasons,,SAS,NBA,,69,1580,.486,10.9,.751,.329,.244,.082,.095,.249,.522,.689,.429,.394,.289,.380,.554,.005,2,1.000,.210,.667,0,0
3 seasons,,PHO,NBA,,35,1209,.522,8.4,.951,.400,.211,.143,.197,.049,.541,.685,.529,.390,.370,.150,.528,.066,25,1.000,.500,.100,2,0
1 season,,CHA,NBA,,4,152,.500,14.1,.679,.214,.214,.107,.143,.321,.684,.833,.667,.667,.500,.111,.692,.036,1,1.000,.000,,0,0
