Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1998-99,22,MIN,NBA,C,2,0,30,5.3,21.1,.250,0.0,0.0,,5.3,21.1,.250,3.5,3.5,1.000,5.3,8.8,14.1,1.8,0.0,0.0,1.8,8.8,14.1,,80,104
1999-00,23,MIN,NBA,C,82,55,1723,6.3,13.1,.476,0.0,0.1,.000,6.3,13.1,.478,1.8,3.1,.573,4.1,7.4,11.5,2.8,0.6,2.6,2.2,8.0,14.3,,102,103
2000-01,24,MIN,NBA,C,73,39,1233,6.2,13.5,.461,0.0,0.0,.000,6.2,13.5,.462,1.4,2.8,.523,4.2,7.9,12.1,1.9,1.1,2.7,2.3,8.0,13.9,,97,103
2001-02,25,MIN,NBA,C,82,82,2218,7.7,15.7,.493,0.0,0.0,.000,7.7,15.7,.494,0.9,1.7,.549,4.8,8.0,12.8,1.8,1.1,2.6,2.2,6.3,16.4,,104,104
2002-03,26,MIN,NBA,C,77,77,2337,8.9,17.0,.525,0.0,0.0,.000,8.9,17.0,.526,1.4,2.1,.642,3.3,8.0,11.3,2.5,0.9,2.6,2.2,5.7,19.2,,106,103
2003-04,27,SAS,NBA,C,82,82,2353,7.5,16.0,.469,0.0,0.0,,7.5,16.0,.469,1.2,2.6,.474,5.9,8.6,14.5,2.6,1.2,3.8,2.4,5.6,16.2,,101,92
2004-05,28,SAS,NBA,C,70,70,1785,6.0,13.0,.460,0.0,0.0,,6.0,13.0,.460,0.4,0.9,.467,5.6,8.3,13.9,2.1,0.9,3.5,2.2,6.3,12.4,,101,97
2005-06,29,SAS,NBA,C,80,51,1515,6.2,12.0,.515,0.0,0.1,.000,6.2,11.9,.518,0.6,1.1,.600,4.1,7.0,11.1,1.2,0.8,3.2,1.9,7.5,13.0,,105,99
2006-07,30,TOR,NBA,C,80,73,1676,7.1,13.0,.546,0.0,0.0,.000,7.1,13.0,.548,1.1,1.5,.680,3.6,7.6,11.1,2.3,1.1,2.6,1.7,6.0,15.3,,112,104
2007-08,31,TOR,NBA,C,71,39,1486,9.2,16.7,.550,0.0,0.1,.333,9.2,16.6,.552,1.3,1.8,.755,4.7,7.6,12.2,2.9,0.7,1.9,2.1,4.7,19.8,,114,107
2008-09,32,IND,NBA,C,70,19,1214,9.2,17.9,.513,0.0,0.0,.000,9.2,17.9,.514,1.0,1.3,.781,3.8,6.0,9.8,4.5,1.2,1.6,2.6,7.0,19.4,,108,109
2009-10,33,TOR,NBA,C,42,8,413,10.1,18.6,.544,0.0,0.0,,10.1,18.6,.544,0.1,0.6,.200,4.6,6.5,11.1,3.1,1.2,2.1,2.0,6.7,20.4,,111,112
