Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1998-99,22,MIN,NBA,C,3,0,29,7.8,15.7,.500,0.0,0.0,,7.8,15.7,.500,0.0,0.0,,7.8,5.9,13.7,5.9,0.0,0.0,2.0,7.8,15.7,,113,108
1999-00,23,MIN,NBA,C,4,4,126,5.1,11.5,.440,0.0,0.0,,5.1,11.5,.440,1.4,2.8,.500,2.3,3.7,6.0,2.8,1.4,3.2,1.8,9.2,11.5,,94,106
2000-01,24,MIN,NBA,C,4,2,49,5.6,14.5,.385,0.0,0.0,,5.6,14.5,.385,0.0,0.0,,5.6,7.8,13.4,3.4,1.1,3.4,3.4,10.1,11.2,,81,99
2001-02,25,MIN,NBA,C,3,3,92,8.1,16.7,.484,0.0,0.0,,8.1,16.7,.484,2.2,4.9,.444,3.2,7.6,10.8,1.6,0.5,0.0,2.2,5.4,18.4,,101,119
2002-03,26,MIN,NBA,C,6,6,169,5.7,11.4,.500,0.0,0.0,,5.7,11.4,.500,1.2,1.8,.667,2.7,6.3,9.0,1.2,0.3,1.2,1.5,8.4,12.6,,103,113
2003-04,27,SAS,NBA,C,10,10,261,6.1,14.1,.433,0.0,0.2,.000,6.1,13.9,.439,0.2,1.3,.167,4.4,7.2,11.6,2.1,0.6,2.3,1.7,8.0,12.4,,95,99
2004-05,28,SAS,NBA,C,15,0,114,2.4,5.8,.417,0.0,0.0,,2.4,5.8,.417,0.0,1.0,.000,5.3,7.2,12.5,1.0,0.5,2.4,1.9,7.7,4.8,,93,105
2005-06,29,SAS,NBA,C,9,1,114,5.2,9.1,.579,0.5,0.5,1.000,4.8,8.6,.556,1.0,1.0,1.000,3.3,11.0,14.3,0.5,1.0,2.4,1.0,8.1,11.9,,128,108
2006-07,30,TOR,NBA,C,5,4,71,5.3,11.3,.467,0.0,0.0,,5.3,11.3,.467,2.3,2.3,1.000,7.5,9.8,17.3,2.3,0.0,1.5,3.0,3.0,12.8,,108,108
2007-08,31,TOR,NBA,C,5,2,77,7.6,15.2,.500,0.0,0.0,,7.6,15.2,.500,0.7,1.4,.500,2.1,6.9,9.0,2.1,0.7,1.4,3.5,9.7,15.9,,89,116
