Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1997-98,21,DEN,NBA,PF,65,49,1506,5.6,12.5,.446,0.1,0.3,.214,5.5,12.2,.452,1.7,2.5,.702,3.3,5.1,8.4,1.4,1.3,1.6,2.3,4.8,13.0
1998-99,22,BOS,NBA,C,50,15,1121,4.7,9.1,.519,0.0,0.1,.000,4.7,9.0,.525,1.3,2.0,.672,3.1,6.6,9.6,1.7,0.9,2.3,1.4,5.1,10.8
1999-00,23,BOS,NBA,C,82,4,1505,5.2,11.0,.477,0.0,0.2,.125,5.2,10.8,.483,2.4,3.6,.675,3.6,6.2,9.8,1.5,1.1,1.7,1.6,6.0,12.9
2000-01,24,BOS,NBA,C,40,25,845,4.6,8.6,.537,0.0,0.1,.000,4.6,8.4,.545,1.9,2.9,.638,3.1,6.8,9.9,0.7,1.2,2.6,1.6,5.4,11.1
2001-02,25,BOS,NBA,C,74,73,1819,4.2,7.7,.541,0.0,0.0,.000,4.2,7.7,.544,1.7,2.6,.677,3.6,5.9,9.5,0.7,1.2,1.3,1.0,4.3,10.1
2002-03,26,BOS,NBA,C,67,62,1683,4.3,7.9,.539,0.0,0.1,.200,4.2,7.8,.544,1.9,2.5,.746,3.2,6.1,9.3,1.0,0.7,1.7,1.0,4.2,10.4
2003-04,27,TOT,NBA,C,73,7,1478,4.1,9.4,.443,0.0,0.2,.222,4.1,9.1,.448,1.6,2.2,.742,2.9,5.9,8.7,1.4,0.6,1.6,1.5,3.9,9.9
2003-04,27,BOS,NBA,C,23,6,501,4.0,8.4,.479,0.1,0.1,1.000,4.0,8.3,.474,1.7,2.4,.697,2.8,5.7,8.5,1.5,0.6,1.4,1.7,4.0,9.8
2003-04,27,CLE,NBA,C,50,1,977,4.2,9.8,.427,0.0,0.3,.125,4.2,9.5,.436,1.6,2.1,.768,2.9,6.0,8.9,1.4,0.7,1.7,1.4,3.8,10.0
2004-05,28,ORL,NBA,C,81,32,1894,3.1,6.7,.460,0.0,0.1,.000,3.1,6.6,.468,1.3,1.8,.723,2.1,6.5,8.6,0.8,0.6,1.5,1.5,4.6,7.5
2005-06,29,ORL,NBA,C,82,82,2215,4.6,9.0,.507,0.0,0.1,.000,4.6,8.9,.513,1.4,2.2,.664,2.4,5.1,7.4,0.8,0.7,1.1,1.4,4.1,10.5
2006-07,30,ORL,NBA,PF,66,66,1575,4.0,8.2,.489,0.0,0.0,.000,4.0,8.2,.490,1.2,1.8,.675,2.1,5.8,7.9,0.8,0.7,0.7,1.4,4.2,9.2
2008-09,32,ORL,NBA,PF,77,3,1202,4.7,9.7,.489,0.1,0.3,.222,4.7,9.4,.497,1.6,2.5,.659,2.8,5.6,8.3,0.9,0.8,0.7,1.4,3.4,11.1
2009-10,33,NJN,NBA,C,15,0,134,3.8,10.7,.350,0.3,1.1,.250,3.5,9.7,.361,1.9,2.7,.700,1.1,5.1,6.2,0.8,1.1,0.5,0.8,5.1,9.7
2010-11,34,PHI,NBA,C,38,0,377,4.3,9.2,.469,0.2,0.3,.667,4.1,8.9,.462,0.8,1.3,.571,1.6,7.8,9.5,1.1,0.5,1.4,1.1,5.6,9.5
2011-12,35,PHI,NBA,C,27,11,295,2.3,6.2,.373,0.0,0.1,.000,2.3,6.1,.380,0.5,0.5,1.000,1.0,7.2,8.2,2.0,0.5,0.7,0.5,3.2,5.1
