Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2000-01,24,BOS,NBA,C,40,845,,,,6%,94%,-1.9,+0.7,12,9,16,71,,4,,36,27,7,7
2001-02,25,BOS,NBA,C,74,1819,,,,1%,99%,+4.8,+4.7,15,23,13,136,,4,,82,57,11,30
2002-03,26,BOS,NBA,C,67,1683,,,,,100%,+5.5,+10.1,15,16,17,135,,7,,120,49,6,17
2003-04,27,TOT,NBA,C,73,1478,,,,38%,62%,-2.1,+0.1,24,18,21,0,,0,,129,0,8,21
2003-04,27,BOS,NBA,C,23,501,,,,31%,69%,-4.0,-3.0,7,6,11,36,,6,,46,15,1,6
2003-04,27,CLE,NBA,C,50,977,,,,41%,59%,-1.1,+2.5,17,12,10,73,,5,,83,23,7,15
2004-05,28,ORL,NBA,C,81,1894,,,,26%,74%,-3.8,-2.1,34,18,29,162,,14,,90,34,6,20
2005-06,29,ORL,NBA,C,82,2215,,,,12%,88%,-2.5,-3.1,38,12,38,158,,15,,109,58,8,30
2006-07,30,ORL,NBA,PF,66,1575,,,,94%,6%,+0.4,-1.1,22,14,25,132,,5,,76,33,9,22
2008-09,32,ORL,NBA,PF,77,1202,,,,71%,29%,+6.0,-2.5,19,12,15,86,,3,,72,34,9,7
2009-10,33,NJN,NBA,C,15,134,,,,32%,68%,-19.8,-10.0,1,0,2,17,,1,,6,4,0,1
2010-11,34,PHI,NBA,C,38,377,,,,3%,97%,-5.7,-8.1,6,2,4,40,,0,,26,6,2,1
2011-12,35,PHI,NBA,C,27,295,,,,2%,98%,+8.2,+3.8,2,1,1,16,,0,,37,1,0,2
