Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
2003-04,18,ARKANSAS,28,907,125,260,17,64,74,129,,153,94,57,20,,,341,.481,.266,.574,32.4,12.2,5.5,3.4
2004-05,19,ARKANSAS,30,955,171,360,36,91,108,165,,145,101,76,14,,,486,.475,.396,.655,31.8,16.2,4.8,3.4
2005-06,20,ARKANSAS,32,1112,197,447,51,151,144,192,,154,104,83,15,,,589,.441,.338,.750,34.8,18.4,4.8,3.3
