Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2006-07,21,UTA,NBA,SG,56,675,,56%,43%,1%,,-1.0,-5.2,10,6,8,26,,1,,51,41,10,17
2007-08,22,UTA,NBA,SG,76,2088,,85%,15%,,,+6.7,-1.6,26,24,19,40,,8,,286,113,24,54
2008-09,23,UTA,NBA,SF,81,2605,,12%,88%,,,+1.7,-3.3,50,35,25,61,,7,,398,181,50,65
2009-10,24,TOT,NBA,SG,58,1742,,60%,39%,,,+2.3,+0.5,22,16,15,0,,0,,334,0,13,34
2009-10,24,UTA,NBA,SG,53,1662,,61%,39%,,,+3.1,-4.3,21,15,15,46,,5,,327,64,12,32
2009-10,24,MEM,NBA,SG,5,80,,56%,40%,4%,,-12.2,-10.8,1,1,0,0,,0,,7,2,1,2
2010-11,25,CHI,NBA,SG,81,1781,,45%,55%,1%,,+8.8,+1.2,27,9,19,39,,9,,308,63,17,28
2011-12,26,CHI,NBA,SG,66,1635,,59%,41%,,,+8.7,-1.9,26,16,17,21,,7,,313,45,7,28
2012-13,27,TOT,NBA,SF,60,853,,16%,78%,7%,,+1.7,-6.1,10,6,2,0,,0,0,119,0,2,14
2012-13,27,NYK,NBA,SF,46,711,,17%,80%,2%,,+1.8,-3.3,6,6,2,17,,0,0,97,16,2,13
2012-13,27,OKC,NBA,SF,14,142,,6%,66%,28%,,+1.5,-8.6,4,0,0,5,,0,1,22,0,0,1
2013-14,28,TOT,NBA,SF,24,160,,19%,79%,2%,,-11.6,-15.4,2,0,0,0,0,0,0,26,0,0,0
2013-14,28,HOU,NBA,SF,23,158,,19%,79%,2%,,-10.6,-16.0,2,0,0,2,0,0,0,26,1,0,0
2013-14,28,CHI,NBA,SF,1,2,,,100%,,,-70.0,-72.1,0,0,0,0,0,0,0,0,0,0,0
