Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2003-04,19,CLE,NBA,SG,79,79,3122,10.5,25.3,.417,1.1,3.7,.290,9.5,21.6,.438,5.9,7.8,.754,1.7,5.6,7.3,7.9,2.2,1.0,4.6,2.5,28.0,,99,104
2004-05,20,CLE,NBA,SF,80,80,3388,12.6,26.6,.472,1.7,4.9,.351,10.8,21.7,.499,7.5,10.0,.750,1.8,7.5,9.3,9.1,2.8,0.8,4.1,2.3,34.3,,114,103
2005-06,21,CLE,NBA,SF,79,79,3361,13.9,29.0,.480,2.0,6.0,.335,11.9,23.0,.518,9.6,12.9,.738,1.2,7.6,8.8,8.3,2.0,1.0,4.1,2.9,39.4,,115,104
2006-07,22,CLE,NBA,SF,78,78,3190,12.8,26.9,.476,1.6,5.1,.319,11.2,21.7,.513,8.1,11.6,.698,1.4,7.3,8.7,7.8,2.1,0.9,4.1,2.8,35.3,,112,100
2007-08,23,CLE,NBA,SF,75,74,3027,14.0,28.9,.484,2.0,6.3,.315,12.0,22.6,.531,9.7,13.6,.712,2.3,8.1,10.4,9.5,2.4,1.4,4.5,2.9,39.6,,116,104
2008-09,24,CLE,NBA,SF,81,81,3054,14.0,28.6,.489,2.3,6.8,.344,11.6,21.8,.535,10.5,13.5,.780,1.9,9.0,10.9,10.4,2.4,1.6,4.3,2.5,40.8,,122,99
2009-10,25,CLE,NBA,SF,76,76,2966,13.6,27.1,.503,2.3,6.9,.333,11.3,20.2,.560,10.5,13.7,.767,1.3,8.6,9.8,11.5,2.2,1.4,4.6,2.1,40.0,,121,102
2010-11,26,MIA,NBA,SF,79,79,3063,13.1,25.6,.510,1.6,4.8,.330,11.5,20.8,.552,8.7,11.4,.759,1.4,8.8,10.2,9.6,2.1,0.9,4.9,2.8,36.4,,116,102
2011-12,27,MIA,NBA,SF,62,62,2326,14.1,26.4,.531,1.2,3.4,.362,12.8,23.1,.556,8.8,11.4,.771,2.1,9.0,11.1,8.8,2.6,1.1,4.8,2.2,38.1,,118,97
2012-13,28,MIA,NBA,PF,76,76,2877,14.1,24.9,.565,1.9,4.7,.406,12.2,20.2,.602,7.4,9.8,.753,1.8,9.4,11.2,10.1,2.4,1.2,4.2,2.0,37.5,,125,101
2013-14,29,MIA,NBA,PF,77,77,2902,13.9,24.5,.567,2.1,5.5,.379,11.8,19.0,.622,8.0,10.6,.750,1.5,8.2,9.7,8.8,2.2,0.5,4.9,2.3,37.9,,121,105
2014-15,30,CLE,NBA,SF,69,69,2493,13.0,26.7,.488,2.5,7.1,.354,10.5,19.6,.536,7.8,11.0,.710,1.1,7.6,8.7,10.7,2.3,1.0,5.7,2.8,36.3,,112,105
2015-16,31,CLE,NBA,SF,76,76,2709,14.0,26.9,.520,1.7,5.4,.309,12.3,21.5,.573,6.8,9.3,.731,2.1,8.6,10.7,9.8,2.0,0.9,4.7,2.7,36.5,,116,103
2016-17,32,CLE,NBA,SF,45,45,1686,12.6,23.9,.527,2.1,6.0,.355,10.5,18.0,.584,6.6,9.6,.692,1.7,8.9,10.6,11.3,1.9,0.7,5.5,2.2,34.0,,117,106
