Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
Career,,,NBA,,36,3,167,4.9,16.4,.296,0.3,1.5,.200,4.6,14.9,.306,3.3,3.9,.846,3.0,7.9,10.9,2.1,1.2,1.2,2.1,8.2,13.4,,83,105
