Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2000-01,28,ORL,NBA,SF,4,133,,7%,80%,8%,5%,-10.3,-11.7,4,4,3,2,,3,,56,12,2,4
2001-02,29,ORL,NBA,SF,14,512,,,76%,23%,1%,0.0,-1.9,23,7,7,17,,5,,141,36,8,16
2002-03,30,ORL,NBA,SF,29,843,,2%,77%,20%,,+2.7,+3.5,37,28,19,20,,10,,279,58,10,12
2004-05,32,ORL,NBA,SF,67,2338,,32%,65%,3%,,-0.8,+4.6,73,55,33,71,,20,,470,153,42,41
2005-06,33,ORL,NBA,SF,21,613,,24%,75%,1%,,-3.7,-3.1,15,11,9,26,,7,,101,42,10,20
2006-07,34,ORL,NBA,SG,65,2009,,53%,40%,7%,,-1.0,-4.2,51,43,50,70,,27,,303,145,39,42
2007-08,35,PHO,NBA,SF,70,2222,,,76%,19%,5%,+7.5,+4.1,38,24,34,74,,18,,460,97,21,32
2008-09,36,PHO,NBA,SF,82,2445,,,81%,18%,1%,+3.8,+4.6,62,24,40,104,,18,,410,96,31,52
2009-10,37,PHO,NBA,SF,81,2430,,1%,90%,9%,,+3.8,-4.5,49,31,28,88,,12,,446,118,27,37
2010-11,38,PHO,NBA,SF,80,2409,,1%,84%,16%,,+0.9,+4.4,51,48,35,81,,19,,478,112,27,43
2011-12,39,PHO,NBA,SF,49,1378,,,97%,2%,,+3.5,+6.9,30,18,17,35,,6,,237,43,6,27
2012-13,40,LAC,NBA,SF,29,437,,1%,61%,39%,,-0.0,-7.8,8,9,8,19,,3,0,60,9,2,7
