Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
1994-95,22,DET,NBA,SF,1,1,20:00,5,8,.625,0,0,,0,4,.000,0,0,3,2,0,1,2,10
1995-96,23,DET,NBA,SF,1,1,26:00,6,10,.600,0,0,,2,2,1.000,1,3,2,1,0,2,1,14
1996-97,24,DET,NBA,SF,1,1,22:00,4,7,.571,0,0,,3,4,.750,2,3,2,1,1,3,2,11
1997-98,25,DET,NBA,SF,1,1,28:00,7,11,.636,1,1,1.000,0,0,,0,3,5,1,0,0,1,15
1999-00,27,DET,NBA,SF,1,1,19:00,3,7,.429,0,1,.000,1,1,1.000,0,3,5,1,0,3,0,7
2000-01,28,ORL,NBA,SF,,,,,,,,,,,,,,,,,,,,
2004-05,32,ORL,NBA,SF,1,1,18:00,3,6,.500,0,0,,0,0,,2,4,2,1,0,1,1,6
