Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,NBA,,830,704,28882,5434,11515,.472,154,519,.297,5280,10996,.480,.479,4006,4943,.810,1869,4370,6239,2109,820,638,2136,2324,15028
5 seasons,,VAN,NBA,,375,366,14237,2787,6011,.464,80,274,.292,2707,5737,.472,.470,2147,2680,.801,950,2120,3070,1081,416,374,1148,1019,7801
3 seasons,,ATL,NBA,,211,211,8023,1547,3270,.473,47,153,.307,1500,3117,.481,.480,1168,1398,.835,514,1354,1868,608,229,138,593,601,4309
3 seasons,,SAC,NBA,,158,75,4027,645,1300,.496,8,42,.190,637,1258,.506,.499,392,516,.760,234,531,765,262,102,82,225,479,1690
2 seasons,,POR,NBA,,86,52,2595,455,934,.487,19,50,.380,436,884,.493,.497,299,349,.857,171,365,536,158,73,44,170,225,1228
