Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2005-06,21,TOR,NBA,PF,81,2361,,,,54%,46%,-1.4,+5.1,31,35,33,146,,16,,202,73,14,44
2006-07,22,MIL,NBA,PF,39,984,,,,77%,23%,-0.4,+5.7,18,9,27,57,,10,,80,40,6,17
2007-08,23,MIL,NBA,PF,76,1829,,,3%,95%,2%,-9.9,-4.5,39,32,36,119,,16,,172,81,20,40
2008-09,24,MIL,NBA,PF,78,2095,,,,71%,29%,-1.7,-0.8,49,39,50,132,,24,,309,110,26,48
2009-10,25,DET,NBA,PF,78,1848,,,,54%,46%,-9.3,-6.4,21,24,29,122,,16,,116,58,11,27
2010-11,26,DET,NBA,PF,76,1666,,,,51%,49%,-5.3,-2.4,28,21,17,108,,10,,103,53,9,11
2011-12,27,DET,NBA,PF,13,180,,,,47%,53%,-14.7,-9.7,3,3,1,14,,1,,12,2,1,2
2012-13,28,DET,NBA,PF,69,1092,,,,85%,15%,-4.6,-0.3,20,8,11,59,,3,0,125,21,3,10
2013-14,29,DET,NBA,PF,20,180,,,4%,76%,20%,-21.0,-17.7,4,2,1,9,0,1,0,15,5,1,3
2014-15,30,DAL,NBA,PF,64,678,,,1%,64%,35%,-3.4,-7.9,13,9,6,37,2,2,1,44,14,1,10
2015-16,31,DAL,NBA,PF,62,665,,,8%,86%,5%,-7.3,-8.6,8,11,12,40,5,7,3,52,9,2,12
