Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2005-06,21,TOR,NBA,PF,81,36,2361,9.7,21.0,.463,1.6,4.8,.327,8.1,16.2,.503,2.5,3.6,.706,4.0,7.6,11.6,2.0,1.3,1.4,2.2,5.5,23.5,,107,111
2006-07,22,MIL,NBA,PF,39,17,984,9.5,20.2,.470,1.5,4.5,.337,8.0,15.7,.508,3.9,4.7,.820,3.3,8.8,12.0,1.9,1.3,0.6,2.9,5.7,24.4,,107,110
2007-08,23,MIL,NBA,PF,76,31,1829,10.2,23.4,.435,1.6,5.3,.297,8.6,18.1,.475,3.5,4.5,.783,4.2,9.2,13.4,2.2,0.9,1.0,3.1,5.0,25.5,,102,112
2008-09,24,MIL,NBA,PF,78,47,2095,12.1,27.0,.447,2.2,6.4,.345,9.9,20.6,.479,5.0,5.9,.838,3.8,9.1,12.9,3.4,1.2,1.4,3.4,6.3,31.3,,106,106
2009-10,25,DET,NBA,PF,78,16,1848,10.6,24.3,.439,2.9,8.3,.351,7.7,16.0,.484,3.1,3.8,.815,2.5,8.2,10.7,1.6,1.4,1.6,2.2,6.5,27.3,,108,110
2010-11,26,DET,NBA,PF,76,11,1666,10.1,22.9,.442,4.0,10.4,.387,6.1,12.4,.488,2.9,3.7,.767,1.6,7.9,9.5,1.6,1.4,1.4,2.1,5.7,27.1,,109,111
2011-12,27,DET,NBA,PF,13,0,180,10.5,27.2,.385,4.5,13.4,.333,6.0,13.7,.435,1.8,2.1,.857,2.7,11.7,14.3,1.8,2.1,1.5,2.1,7.5,27.2,,100,101
2012-13,28,DET,NBA,PF,69,0,1092,8.5,22.5,.377,4.4,12.5,.347,4.1,9.9,.415,1.3,2.4,.551,2.4,9.3,11.7,2.6,1.5,1.9,1.9,4.6,22.6,,101,106
2013-14,29,DET,NBA,PF,20,0,180,9.8,25.8,.380,3.9,15.7,.250,5.9,10.1,.583,2.2,3.9,.571,1.7,7.9,9.6,1.7,1.1,1.4,2.0,4.5,25.8,,99,110
2014-15,30,DAL,NBA,PF,64,1,678,11.2,26.9,.414,6.2,16.4,.376,5.0,10.5,.475,1.5,2.6,.571,2.2,8.9,11.1,1.4,1.1,1.6,2.1,4.8,30.0,,104,105
2015-16,31,DAL,NBA,PF,62,4,665,9.6,25.0,.382,3.6,13.2,.273,6.0,11.9,.503,1.7,1.8,.917,1.8,9.8,11.6,1.8,1.4,1.1,2.4,5.4,24.4,,92,105
