Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
2005-06,19,ARIZONA,33,952,159,351,30,69,82,113,,154,61,,,,,430,.453,.435,.726,28.8,13.0,4.7,1.8
2006-07,20,ARIZONA,30,987,196,397,23,80,82,118,,200,67,,,,,497,.494,.288,.695,32.9,16.6,6.7,2.2
