Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2007-08,21,ATL,NBA,C,81,2540,,,,8%,92%,-2.7,-1.8,42,40,55,166,,27,,273,103,25,54
2008-09,22,ATL,NBA,C,67,2242,,,,19%,81%,+0.5,-3.2,31,27,45,114,,25,,395,101,28,35
2009-10,23,ATL,NBA,C,81,2845,,,,6%,94%,+8.1,+10.4,37,33,52,119,,27,,434,136,45,57
2010-11,24,ATL,NBA,C,77,2704,,,,34%,66%,+0.6,+4.9,30,32,57,110,,23,,617,84,23,43
2011-12,25,ATL,NBA,C,11,348,,,,5%,95%,+7.6,+4.2,8,1,7,12,,3,,54,18,8,9
2012-13,26,ATL,NBA,C,74,2756,,,,27%,73%,+2.8,+7.3,56,40,51,77,,25,1,593,91,24,41
2013-14,27,ATL,NBA,C,29,958,,,,8%,92%,+3.3,+4.8,27,12,25,29,0,12,1,181,34,5,14
2014-15,28,ATL,NBA,C,76,2318,,,,,100%,+6.5,+1.8,40,29,31,74,0,15,1,604,66,17,36
2015-16,29,ATL,NBA,C,82,2631,,,,6%,94%,+3.9,+0.6,35,42,30,88,1,15,10,627,57,16,35
2016-17,30,BOS,NBA,C,37,1228,,,,25%,75%,+4.2,+2.3,5,42,12,47,1,4,3,452,32,8,10
