Season,Team,Lg,Salary
2007-08,Atlanta Hawks,NBA,"$3,745,800"
2008-09,Atlanta Hawks,NBA,"$4,026,720"
2009-10,Atlanta Hawks,NBA,"$4,307,640"
2010-11,Atlanta Hawks,NBA,"$5,444,857"
2011-12,Atlanta Hawks,NBA,"$12,000,000"
2012-13,Atlanta Hawks,NBA,"$12,000,000"
2013-14,Atlanta Hawks,NBA,"$12,000,000"
2014-15,Atlanta Hawks,NBA,"$12,000,000"
2015-16,Atlanta Hawks,NBA,"$12,000,000"
