Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
1998-99,23,HOU,NBA,PG,49,1456,12.2,.537,.365,.272,1.9,6.7,4.5,13.7,1.6,1.1,14.8,17.2,,1.6,0.8,2.3,.077,,-0.1,-0.9,-1.0,0.4
1999-00,24,HOU,NBA,SG,81,2496,16.0,.545,.287,.347,2.7,10.1,6.5,14.3,1.8,0.8,13.7,23.9,,3.6,1.6,5.2,.099,,1.1,-1.3,-0.3,1.1
2000-01,25,HOU,NBA,SG,79,3002,17.7,.541,.208,.390,3.3,11.8,7.7,11.5,1.5,0.6,10.4,24.3,,6.2,2.0,8.2,.130,,1.9,-1.1,0.7,2.1
2001-02,26,HOU,NBA,SG,74,3116,16.7,.537,.278,.231,2.3,8.8,5.5,11.6,1.9,0.8,10.7,24.9,,4.6,1.1,5.7,.087,,2.2,-1.5,0.7,2.1
2002-03,27,HOU,NBA,SG,73,3044,14.7,.537,.298,.264,2.7,8.6,5.7,12.2,1.7,0.8,12.2,20.6,,4.5,2.5,6.9,.109,,1.7,-0.3,1.3,2.5
2003-04,28,HOU,NBA,SG,80,3229,14.1,.535,.389,.201,1.5,11.2,6.6,14.7,1.8,0.8,13.3,20.1,,3.4,4.3,7.6,.114,,1.1,0.7,1.8,3.1
2004-05,29,TOT,NBA,SG,66,2388,15.0,.555,.367,.220,2.1,8.6,5.4,12.5,1.6,0.9,11.5,21.4,,3.2,1.2,4.4,.089,,1.5,-1.6,-0.1,1.1
2004-05,29,ORL,NBA,SG,23,726,15.3,.565,.422,.233,1.7,7.9,4.9,9.7,1.6,0.9,11.2,22.1,,1.1,0.4,1.5,.101,,1.8,-2.2,-0.4,0.3
2004-05,29,SAC,NBA,SG,43,1662,14.9,.550,.341,.214,2.3,8.9,5.6,13.8,1.6,0.9,11.7,21.1,,2.1,0.8,2.9,.084,,1.3,-1.3,0.0,0.8
2005-06,30,LAC,NBA,SF,79,2979,13.1,.519,.243,.271,2.0,10.9,6.6,13.1,1.6,0.9,11.4,19.8,,1.9,3.4,5.3,.086,,0.0,0.4,0.3,1.8
2006-07,31,LAC,NBA,SG,78,2841,12.5,.546,.279,.271,2.2,9.0,5.6,11.7,1.7,0.7,12.8,18.4,,2.2,2.4,4.6,.078,,0.1,-0.5,-0.4,1.1
2007-08,32,LAC,NBA,SG,77,2702,11.5,.514,.221,.229,2.1,9.7,5.9,13.1,1.5,0.9,11.4,18.5,,0.4,1.7,2.1,.037,,-1.3,-0.2,-1.5,0.4
2008-09,33,LAC,NBA,SG,11,365,10.3,.491,.240,.123,2.8,6.5,4.6,5.8,2.1,0.4,10.5,21.5,,-0.3,0.1,-0.1,-0.017,,-2.8,-2.3,-5.1,-0.3
