Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1997-98,23,CLE,NBA,SF,66,13,1839,4.7,11.5,.408,0.3,1.6,.202,4.3,9.8,.442,5.4,6.2,.873,1.1,2.6,3.7,4.4,1.7,0.3,2.5,2.7,15.1
1998-99,24,CLE,NBA,SG,38,13,978,4.6,11.6,.398,0.8,2.5,.304,3.8,9.0,.424,5.1,6.1,.836,0.7,3.3,4.0,5.3,1.8,0.1,3.0,2.7,15.1
1999-00,25,LAC,NBA,SG,64,58,2201,6.2,14.1,.438,0.9,2.9,.309,5.3,11.2,.472,4.4,5.1,.877,1.3,2.9,4.2,3.6,1.5,0.2,2.7,2.4,17.7
2000-01,26,SAS,NBA,SG,82,82,2859,5.2,12.5,.416,1.3,3.2,.399,3.9,9.3,.422,4.3,5.1,.851,0.9,3.6,4.6,3.8,1.5,0.2,2.1,2.4,16.0
2001-02,27,POR,NBA,SG,70,27,1860,4.8,11.8,.404,1.6,4.4,.373,3.1,7.4,.422,3.4,4.0,.856,0.9,2.7,3.7,4.2,1.3,0.2,1.7,2.2,14.7
2002-03,28,POR,NBA,PG,76,76,2556,5.0,11.7,.427,1.6,4.7,.350,3.4,7.1,.477,3.3,3.8,.859,0.7,3.0,3.7,4.6,1.3,0.2,1.8,2.0,14.9
2003-04,29,POR,NBA,SG,51,46,1810,4.6,12.2,.376,1.6,5.2,.305,3.0,7.0,.428,3.1,3.7,.824,0.5,3.1,3.6,4.5,1.3,0.1,1.8,1.6,13.8
2004-05,30,POR,NBA,SG,47,32,1239,4.4,11.4,.389,1.7,4.4,.384,2.7,7.0,.392,2.0,2.5,.805,0.7,3.0,3.7,4.2,1.0,0.1,2.0,2.6,12.6
2005-06,31,TOT,NBA,SG,43,11,1047,3.7,10.4,.356,1.4,4.6,.299,2.3,5.8,.402,3.2,3.8,.838,0.7,4.2,4.9,3.5,0.8,0.2,1.9,3.4,12.0
2005-06,31,HOU,NBA,SG,20,8,582,4.2,10.7,.393,1.2,4.1,.284,3.0,6.6,.462,3.8,4.5,.836,0.7,4.4,5.1,3.3,0.9,0.2,2.3,3.0,13.4
2005-06,31,MIA,NBA,SG,23,3,465,3.1,10.1,.308,1.6,5.2,.313,1.5,4.9,.302,2.5,2.9,.842,0.7,3.9,4.6,3.7,0.6,0.2,1.3,3.8,10.3
2006-07,32,CHA,NBA,SF,50,32,1190,3.8,8.9,.429,1.6,4.6,.355,2.2,4.3,.507,2.8,3.2,.877,0.9,2.5,3.4,4.0,1.6,0.2,1.7,3.5,12.1
2007-08,33,CHA,NBA,SG,28,0,396,4.3,11.4,.376,1.7,4.7,.365,2.5,6.6,.384,2.5,3.5,.737,0.8,3.9,4.7,4.0,1.1,0.1,2.3,4.5,12.8
